scene_id,disaster,damage_label,polygon_area,bbox_width,bbox_height
guatemala-volcano_00000013,guatemala-volcano,no-damage,4091.0626903789907,50.80332662907347,112.61059767003667
guatemala-volcano_00000013,guatemala-volcano,no-damage,1112.816736697116,42.013196465194824,34.0561516813585
guatemala-volcano_00000013,guatemala-volcano,no-damage,1005.4052828885497,41.796022547443386,30.772895719823964
guatemala-volcano_00000013,guatemala-volcano,no-damage,382.3218633702825,20.698715281412888,21.696243733908375
guatemala-volcano_00000013,guatemala-volcano,no-damage,156.69132730729723,11.47157714199102,15.21230882472787
guatemala-volcano_00000013,guatemala-volcano,no-damage,452.0695608816257,27.93079653411951,21.6962437343833
guatemala-volcano_00000013,guatemala-volcano,no-damage,812.5117269144419,32.826764898260194,37.71170014924772
guatemala-volcano_00000013,guatemala-volcano,no-damage,643.0102840248048,56.34042599055658,13.319611579733419
guatemala-volcano_00000015,guatemala-volcano,no-damage,254.76722464917125,20.698715286397317,26.683885972177904
guatemala-volcano_00000015,guatemala-volcano,no-damage,391.3776917951609,34.6003703128531,21.280758730745788
guatemala-volcano_00000015,guatemala-volcano,no-damage,1209.9432143492936,56.49977515095509,39.34591560483375
guatemala-volcano_00000015,guatemala-volcano,no-damage,946.0696213898872,49.491289858446976,32.99737331435426
guatemala-volcano_00000015,guatemala-volcano,no-damage,425.36467499287096,24.49583738532033,26.333025193562662
guatemala-volcano_00000015,guatemala-volcano,no-damage,498.2257353637094,30.007400800554024,28.782608931240247
guatemala-volcano_00000015,guatemala-volcano,no-damage,308.0392648956525,25.41443129134052,21.280758731220544
guatemala-volcano_00000015,guatemala-volcano,no-damage,1019.8203084086084,35.010997055476196,47.42398692137374
guatemala-volcano_00000015,guatemala-volcano,no-damage,348.3529601959426,19.073172502326884,20.99248545853277
guatemala-volcano_00000015,guatemala-volcano,no-damage,527.9421414636367,24.507697942084974,28.32707943618027
guatemala-volcano_00000015,guatemala-volcano,no-damage,497.33554562110487,28.570619189452373,21.380821732534628
guatemala-volcano_00000015,guatemala-volcano,no-damage,458.2506235367116,23.230173613727175,30.64526974632156
guatemala-volcano_00000015,guatemala-volcano,no-damage,363.2841070793316,21.689112521725633,24.620073673694833
guatemala-volcano_00000015,guatemala-volcano,no-damage,494.1083837042335,24.815471082718773,22.079907341908893
guatemala-volcano_00000015,guatemala-volcano,no-damage,472.9565819028343,23.056894396521443,23.44768921338175
guatemala-volcano_00000015,guatemala-volcano,no-damage,457.5699822116562,22.079907340247587,24.4246762639591
guatemala-volcano_00000015,guatemala-volcano,no-damage,196.35429454283252,17.101843062125795,20.05596686238175
guatemala-volcano_00000015,guatemala-volcano,no-damage,694.8319921786604,23.053024520538315,37.17689909354306
guatemala-volcano_00000015,guatemala-volcano,no-damage,400.1674288444966,21.893154665877432,26.333025193087906
guatemala-volcano_00000015,guatemala-volcano,no-damage,366.0555024243285,21.33561540742346,20.11375197081327
guatemala-volcano_00000015,guatemala-volcano,no-damage,81.03893020265308,9.68091800335958,8.741023050733702
guatemala-volcano_00000015,guatemala-volcano,no-damage,41.62592678230178,6.767243657624704,7.143201633026024
guatemala-volcano_00000015,guatemala-volcano,no-damage,480.684152555361,32.14646093122553,23.552852565356602
guatemala-volcano_00000015,guatemala-volcano,no-damage,586.0217351303002,29.918488389482377,22.916288981187677
guatemala-volcano_00000015,guatemala-volcano,no-damage,441.24066253802647,26.73567047765698,18.77862569358365
guatemala-volcano_00000015,guatemala-volcano,no-damage,508.1373464500301,28.645361223992722,18.142062111313408
guatemala-volcano_00000015,guatemala-volcano,no-damage,681.467290613264,38.51209675748726,28.327079435705514
guatemala-volcano_00000015,guatemala-volcano,no-damage,533.7670810667531,28.645361226128898,22.916288981662433
guatemala-volcano_00000015,guatemala-volcano,no-damage,413.6819022261944,19.539741009648424,21.689112521488028
guatemala-volcano_00000015,guatemala-volcano,no-damage,1900.095322830065,84.66295651242228,42.96804184026098
guatemala-volcano_00000015,guatemala-volcano,no-damage,164.6685120825492,15.277525986113574,15.5958077784353
guatemala-volcano_00000015,guatemala-volcano,no-damage,369.4389340305824,24.343279248848148,15.60225620001313
guatemala-volcano_00000015,guatemala-volcano,no-damage,107.55317109210677,11.53705322995313,10.160665325244963
guatemala-volcano_00000015,guatemala-volcano,no-damage,719.4476165153886,33.21755971678215,26.769445185534664
guatemala-volcano_00000015,guatemala-volcano,no-damage,289.8636826833435,19.539741008224382,15.631792808762953
guatemala-volcano_00000015,guatemala-volcano,no-damage,466.0077948540666,27.551034826851378,17.194972089022144
guatemala-volcano_00000015,guatemala-volcano,no-damage,185.54815445031227,15.711073050263963,14.713544600141404
guatemala-volcano_00000015,guatemala-volcano,no-damage,459.03500185679974,27.930796532220256,23.94068273980065
guatemala-volcano_00000015,guatemala-volcano,no-damage,501.7605195980003,26.93326808162317,19.950568951178866
guatemala-volcano_00000015,guatemala-volcano,no-damage,477.00832736428663,32.41967454258031,25.68635752395437
guatemala-volcano_00000015,guatemala-volcano,no-damage,61.32075760569527,9.476520251715101,9.476520252427008
guatemala-volcano_00000015,guatemala-volcano,no-damage,541.9105267147854,29.828962163988194,23.918223245602803
guatemala-volcano_00000015,guatemala-volcano,no-damage,477.22599745416863,24.68882907715522,22.195007959919053
guatemala-volcano_00000015,guatemala-volcano,no-damage,646.4799951636821,45.3875443647396,29.67647131257627
guatemala-volcano_00000015,guatemala-volcano,no-damage,206.97310480913114,14.464162492358014,15.46169093749586
guatemala-volcano_00000015,guatemala-volcano,no-damage,545.9475361346551,22.943154292289364,28.92832497854465
guatemala-volcano_00000015,guatemala-volcano,no-damage,111.07390778270523,12.219723482905692,10.224666587882666
guatemala-volcano_00000015,guatemala-volcano,no-damage,318.13199993957954,17.647784843074987,23.731161236875323
guatemala-volcano_00000015,guatemala-volcano,no-damage,432.9145980095965,20.449333176002824,23.19253640529439
guatemala-volcano_00000015,guatemala-volcano,no-damage,656.3549221501992,32.43597007807659,20.516728062124344
guatemala-volcano_00000015,guatemala-volcano,no-damage,370.5574252080229,22.861496981089317,29.505008927056338
guatemala-volcano_00000015,guatemala-volcano,no-damage,291.5769090460439,19.49842473839567,21.52951064953504
guatemala-volcano_00000015,guatemala-volcano,no-damage,339.97512675461587,28.723419283841395,21.493715110328253
guatemala-volcano_00000015,guatemala-volcano,no-damage,172.79890971166617,15.212308824016077,20.199951062997343
guatemala-volcano_00000015,guatemala-volcano,no-damage,288.2918141472724,19.95056894856816,17.732346550734405
guatemala-volcano_00000015,guatemala-volcano,no-damage,245.81447227706155,19.95056894856816,14.408046760683419
guatemala-volcano_00000015,guatemala-volcano,no-damage,401.25915624601055,19.70118683959788,22.69377218213208
guatemala-volcano_00000015,guatemala-volcano,no-damage,269.8797440043099,21.69624373343413,19.202422614299167
guatemala-volcano_00000015,guatemala-volcano,no-damage,288.0246116841784,19.748398152656932,16.68422020934281
guatemala-volcano_00000015,guatemala-volcano,no-damage,199.0712910048584,16.022587625386336,14.654805759609644
guatemala-volcano_00000015,guatemala-volcano,no-damage,776.2509780921976,45.47039815111145,31.07909368620301
guatemala-volcano_00000015,guatemala-volcano,no-damage,661.0842275035508,35.38733263482493,33.228105556541436
guatemala-volcano_00000015,guatemala-volcano,no-damage,76.17772110287558,7.961147147926795,10.10453292373495
guatemala-volcano_00000015,guatemala-volcano,no-damage,343.9808420591225,25.187593301267043,15.461690936071818
guatemala-volcano_00000015,guatemala-volcano,no-damage,439.7398531602821,28.723419285028285,18.367356550759382
guatemala-volcano_00000015,guatemala-volcano,no-damage,452.72444209004294,21.006598233902878,26.417388687471146
guatemala-volcano_00000015,guatemala-volcano,no-damage,215.05134220787238,17.60624123160926,16.210229685431955
guatemala-volcano_00000015,guatemala-volcano,no-damage,117.24724455151704,14.634761294097075,9.236693601830325
guatemala-volcano_00000015,guatemala-volcano,no-damage,385.15761017501995,24.189416146202916,22.91628897976358
guatemala-volcano_00000015,guatemala-volcano,no-damage,692.2816143913667,33.224883890861975,25.684475379353103
guatemala-volcano_00000015,guatemala-volcano,no-damage,950.5288520724117,45.514296173139655,26.41738868557229
guatemala-volcano_00000015,guatemala-volcano,no-damage,1010.7663416269228,41.148048462162706,35.16287777495734
guatemala-volcano_00000015,guatemala-volcano,no-damage,286.7336236426984,21.945625843828452,19.950568951653622
guatemala-volcano_00000015,guatemala-volcano,no-damage,646.5069954388614,35.949375961646865,31.414781064665704
guatemala-volcano_00000015,guatemala-volcano,no-damage,85.55063577908466,10.821580908086503,12.731271657270156
guatemala-volcano_00000015,guatemala-volcano,no-damage,446.5656185772141,29.92585342534437,25.93573963577299
guatemala-volcano_00000015,guatemala-volcano,no-damage,540.5806191247225,33.30980892844872,25.591682468966084
guatemala-volcano_00000015,guatemala-volcano,no-damage,768.5105043683997,38.98604442610929,36.10707499203721
guatemala-volcano_00000015,guatemala-volcano,no-damage,758.6480647612404,28.017114013394234,43.633210348564916
guatemala-volcano_00000015,guatemala-volcano,no-damage,357.05083870128874,19.137372959209983,26.486124175328015
guatemala-volcano_00000015,guatemala-volcano,no-damage,309.4339031724837,21.12765974636966,19.9028678801416
guatemala-volcano_00000015,guatemala-volcano,no-damage,389.3184001623881,22.9431542925268,26.185121746641997
guatemala-volcano_00000015,guatemala-volcano,no-damage,372.6948361038848,27.053952269978936,22.279725398442878
guatemala-volcano_00000015,guatemala-volcano,no-damage,450.7641830816006,24.824040396649593,26.861512837858317
guatemala-volcano_00000015,guatemala-volcano,no-damage,770.2790894474784,37.04995404578369,28.847977080041375
guatemala-volcano_00000015,guatemala-volcano,no-damage,889.1269689126959,48.404590022019704,34.9640922091056
guatemala-volcano_00000015,guatemala-volcano,no-damage,476.507335618967,19.344343602048866,33.217559718680604
guatemala-volcano_00000015,guatemala-volcano,no-damage,497.31160272746274,24.342738405453815,24.49583738911778
guatemala-volcano_00000015,guatemala-volcano,no-damage,209.7020903313903,17.85800408351463,16.354172163632825
guatemala-volcano_00000015,guatemala-volcano,no-damage,402.85783026138904,25.401663311688594,21.298317701067162
guatemala-volcano_00000015,guatemala-volcano,no-damage,558.411984225126,31.392491387845894,30.73456492584944
guatemala-volcano_00000015,guatemala-volcano,no-damage,120.49654672917886,13.677818711406417,16.217985039868836
guatemala-volcano_00000015,guatemala-volcano,no-damage,634.796110290979,35.87758080597666,23.19253640576926
guatemala-volcano_00000015,guatemala-volcano,no-damage,636.0156372165483,31.615597202472372,37.40731678274824
guatemala-volcano_00000015,guatemala-volcano,no-damage,187.93725114130956,17.207365719275913,20.2616746250834
guatemala-volcano_00000015,guatemala-volcano,no-damage,201.94424682025246,13.443276740693022,24.190064853043282
guatemala-volcano_00000015,guatemala-volcano,no-damage,486.7623503645947,26.099106891114502,25.780825102827446
guatemala-volcano_00000015,guatemala-volcano,no-damage,717.6832200411058,28.00879764528281,43.28632363376959
guatemala-volcano_00000015,guatemala-volcano,no-damage,300.1616741738456,21.64316181498623,22.279725400341682
guatemala-volcano_00000015,guatemala-volcano,no-damage,247.6364391867862,17.976561732949563,16.999574679286525
guatemala-volcano_00000015,guatemala-volcano,no-damage,209.36084087236935,17.194972088310237,17.390369499232577
guatemala-volcano_00000015,guatemala-volcano,no-damage,164.67207333430503,15.172935029480414,15.940820440856214
guatemala-volcano_00000015,guatemala-volcano,no-damage,211.86164058042954,18.75815137023085,18.5627539609697
guatemala-volcano_00000015,guatemala-volcano,no-damage,429.87028494543455,24.229278851138133,22.07990734285832
guatemala-volcano_00000015,guatemala-volcano,no-damage,1032.4341062276267,41.16697339606651,48.05634317605468
guatemala-volcano_00000015,guatemala-volcano,no-damage,302.4696552876322,21.462679383433624,23.947791480827945
guatemala-volcano_00000015,guatemala-volcano,no-damage,294.61690915666384,20.608941563938345,23.174686128095857
guatemala-volcano_00000015,guatemala-volcano,no-damage,429.0187093871822,24.38708297200941,34.44727132823911
guatemala-volcano_00000015,guatemala-volcano,no-damage,1127.607018253434,33.10130630558024,57.29072245368141
guatemala-volcano_00000015,guatemala-volcano,no-damage,383.19254357150044,24.43944696628614,23.691300629406157
guatemala-volcano_00000015,guatemala-volcano,no-damage,121.2313305927096,13.195329142832406,11.902825003061196
guatemala-volcano_00000015,guatemala-volcano,no-damage,50.556237118629916,9.058117152461648,9.426333293620871
guatemala-volcano_00000015,guatemala-volcano,no-damage,151.24668652361413,17.187216735535003,16.04585807730666
guatemala-volcano_00000015,guatemala-volcano,no-damage,286.04763455186537,18.839015262246562,16.19057942154791
guatemala-volcano_00000015,guatemala-volcano,no-damage,155.11776515745478,10.160665327381253,16.217985039868836
guatemala-volcano_00000015,guatemala-volcano,no-damage,413.0684121188985,29.88446631399586,18.928877946509488
guatemala-volcano_00000015,guatemala-volcano,no-damage,323.8670835971057,18.14206211344981,18.321654160555795
guatemala-volcano_00000015,guatemala-volcano,no-damage,543.9907469744987,23.838484034277712,26.96484259574504
guatemala-volcano_00000015,guatemala-volcano,no-damage,592.2313637715455,38.49328978961512,24.620073672270905
guatemala-volcano_00000015,guatemala-volcano,no-damage,223.01395953790316,13.161118556244901,18.069304360402043
guatemala-volcano_00000015,guatemala-volcano,no-damage,197.98868656672397,10.94892068486763,21.35314450789997
guatemala-volcano_00000015,guatemala-volcano,no-damage,39.08509608536383,7.64493319087137,6.498193211243006
guatemala-volcano_00000015,guatemala-volcano,no-damage,56.93282182859306,3.9619235008038913,15.263416374862686
guatemala-volcano_00000015,guatemala-volcano,no-damage,199.47903649211395,21.19747950813553,11.222195034682045
guatemala-volcano_00000015,guatemala-volcano,no-damage,272.9271244395575,16.9579836072204,17.207365720700295
guatemala-volcano_00000015,guatemala-volcano,no-damage,88.93766305929597,6.150815991292006,17.098363054463448
guatemala-volcano_00000015,guatemala-volcano,no-damage,438.4782420844516,22.701694046942976,32.439939267429736
guatemala-volcano_00000015,guatemala-volcano,no-damage,239.5130217694496,19.369755040413224,20.16733318659211
guatemala-volcano_00000015,guatemala-volcano,no-damage,500.77540669383427,24.576670946082118,22.913587949933913
guatemala-volcano_00000015,guatemala-volcano,no-damage,85.88157561447494,8.253819315903684,10.964028642748644
guatemala-volcano_00000015,guatemala-volcano,no-damage,662.4577884062824,30.77010460125041,23.04764644348211
guatemala-volcano_00000016,guatemala-volcano,no-damage,9183.854812622534,113.56235436428199,118.05747447315218
guatemala-volcano_00000016,guatemala-volcano,no-damage,214.44126387745342,17.635062376562928,16.51375783166941
guatemala-volcano_00000016,guatemala-volcano,no-damage,90.7171439366753,15.019281180942812,10.701237842436399
guatemala-volcano_00000016,guatemala-volcano,minor-damage,72.52006187572687,11.577362580764543,7.32189957640378
guatemala-volcano_00000016,guatemala-volcano,no-damage,114.39057416865035,12.876666426267377,13.882699749668063
guatemala-volcano_00000016,guatemala-volcano,no-damage,29.186687756835045,5.565442282741969,6.518143380263268
